customer_id,tenure_months,contract_type,monthly_charges,support_tickets,payment_method,churn
CUST-104552,62,One Year,34.53,1,Bank Transfer,No
CUST-104553,22,Month-to-Month,68.61,3,Credit Card,No
CUST-104554,52,Month-to-Month,78.37,2,Direct Debit,Yes
CUST-104555,52,Month-to-Month,36.04,0,Direct Debit,Yes
CUST-104556,36,Month-to-Month,60.92,3,Credit Card,No
CUST-104557,19,Month-to-Month,79.32,1,Credit Card,No
CUST-104558,38,One Year,20.0,2,Direct Debit,No
CUST-104559,70,Month-to-Month,91.71,1,Credit Card,Yes
CUST-104560,57,Month-to-Month,72.07,1,Credit Card,No
CUST-104561,20,Month-to-Month,79.33,2,Direct Debit,No
CUST-104562,9,Two Year,56.75,1,Direct Debit,No
CUST-104563,32,Two Year,30.55,1,Direct Debit,No
CUST-104564,4,One Year,75.68,2,Bank Transfer,Yes
CUST-104565,50,Two Year,63.35,1,Direct Debit,No
CUST-104566,5,Month-to-Month,65.64,1,Credit Card,Yes
CUST-104567,20,Month-to-Month,86.75,2,Credit Card,Yes
CUST-104568,37,One Year,80.24,2,Direct Debit,No
CUST-104569,22,One Year,103.42,0,Direct Debit,No
CUST-104570,58,Month-to-Month,68.08,1,Credit Card,Yes
CUST-104571,68,Month-to-Month,51.18,2,Credit Card,No
CUST-104572,44,Two Year,61.23,1,Direct Debit,No
CUST-104573,34,Two Year,73.31,0,Direct Debit,No
CUST-104574,42,Month-to-Month,85.32,2,Credit Card,Yes
CUST-104575,9,One Year,35.66,0,Credit Card,No
CUST-104576,7,Month-to-Month,65.17,0,Direct Debit,No
CUST-104577,68,Month-to-Month,97.19,1,Credit Card,Yes
CUST-104578,19,Month-to-Month,60.2,3,Bank Transfer,No
CUST-104579,31,Month-to-Month,83.62,0,Direct Debit,No
CUST-104580,35,Month-to-Month,74.86,0,Credit Card,No
CUST-104581,57,Two Year,84.12,2,Credit Card,No
CUST-104582,61,Month-to-Month,48.8,0,Direct Debit,No
CUST-104583,31,One Year,48.89,3,Credit Card,No
CUST-104584,53,Month-to-Month,65.41,2,Bank Transfer,No
CUST-104585,32,Month-to-Month,34.36,1,Bank Transfer,No
CUST-104586,66,Two Year,59.61,1,Direct Debit,No
CUST-104587,59,One Year,70.06,2,Bank Transfer,No
CUST-104588,10,Two Year,100.69,1,Direct Debit,Yes
CUST-104589,2,Two Year,73.05,0,Direct Debit,Yes
CUST-104590,66,Month-to-Month,77.5,1,Direct Debit,Yes
CUST-104591,60,Month-to-Month,88.29,0,Bank Transfer,No
CUST-104592,17,Two Year,45.71,1,Direct Debit,No
CUST-104593,16,Two Year,61.7,4,Bank Transfer,No
CUST-104594,16,One Year,113.51,2,Direct Debit,Yes
CUST-104595,46,One Year,63.42,1,Credit Card,No
CUST-104596,39,One Year,87.33,1,Direct Debit,No
CUST-104597,31,Month-to-Month,84.27,2,Direct Debit,No
CUST-104598,1,One Year,35.44,3,Bank Transfer,No
CUST-104599,11,Two Year,71.21,1,Direct Debit,No
CUST-104600,4,One Year,67.93,1,Direct Debit,No
CUST-104601,71,Month-to-Month,71.6,1,Bank Transfer,Yes
CUST-104602,26,Month-to-Month,49.92,1,Bank Transfer,No
CUST-104603,50,Month-to-Month,42.66,2,Direct Debit,No
CUST-104604,12,Month-to-Month,55.48,0,Credit Card,No
CUST-104605,65,Two Year,63.04,3,Credit Card,No
CUST-104606,47,Month-to-Month,88.7,0,Direct Debit,No
CUST-104607,53,Month-to-Month,101.35,2,Direct Debit,No
CUST-104608,71,Month-to-Month,92.93,1,Direct Debit,No
CUST-104609,2,One Year,82.2,2,Direct Debit,No
CUST-104610,24,Month-to-Month,44.91,0,Direct Debit,No
CUST-104611,4,Month-to-Month,56.82,2,Direct Debit,Yes
CUST-104612,19,Month-to-Month,69.2,4,Direct Debit,No
CUST-104613,26,Month-to-Month,52.35,2,Direct Debit,No
CUST-104614,40,Month-to-Month,76.54,2,Direct Debit,Yes
CUST-104615,50,Month-to-Month,79.41,1,Direct Debit,No
CUST-104616,43,Two Year,75.73,2,Credit Card,No
CUST-104617,67,Month-to-Month,85.5,3,Bank Transfer,Yes
CUST-104618,12,Month-to-Month,46.91,2,Direct Debit,No
CUST-104619,67,One Year,83.66,5,Direct Debit,Yes
CUST-104620,27,Month-to-Month,51.09,0,Credit Card,No
CUST-104621,54,One Year,46.18,0,Bank Transfer,No
CUST-104622,66,Month-to-Month,75.64,0,Direct Debit,No
CUST-104623,49,One Year,89.32,0,Direct Debit,No
CUST-104624,16,One Year,74.76,1,Direct Debit,No
CUST-104625,2,Two Year,65.42,4,Credit Card,Yes
CUST-104626,60,Month-to-Month,71.2,1,Bank Transfer,Yes
CUST-104627,54,Month-to-Month,67.73,2,Credit Card,Yes
CUST-104628,30,Month-to-Month,42.48,1,Credit Card,No
CUST-104629,38,Two Year,40.15,2,Credit Card,No
CUST-104630,28,Two Year,63.42,1,Direct Debit,No
CUST-104631,25,Month-to-Month,66.6,2,Credit Card,No
CUST-104632,10,Month-to-Month,65.23,0,Direct Debit,Yes
CUST-104633,60,Month-to-Month,78.52,1,Direct Debit,No
CUST-104634,42,Month-to-Month,60.69,2,Direct Debit,Yes
CUST-104635,40,Month-to-Month,76.26,0,Credit Card,No
CUST-104636,42,Month-to-Month,62.11,2,Credit Card,No
CUST-104637,47,One Year,101.47,1,Credit Card,Yes
CUST-104638,37,Two Year,66.61,2,Direct Debit,No
CUST-104639,22,Two Year,111.81,0,Direct Debit,No
CUST-104640,57,Month-to-Month,72.04,2,Direct Debit,No
CUST-104641,27,One Year,60.73,1,Direct Debit,No
CUST-104642,41,Two Year,47.01,2,Direct Debit,No
CUST-104643,34,Month-to-Month,36.14,1,Direct Debit,No
CUST-104644,32,One Year,45.17,0,Credit Card,No
CUST-104645,66,Month-to-Month,47.41,1,Credit Card,No
CUST-104646,12,Month-to-Month,72.9,0,Direct Debit,Yes
CUST-104647,40,Month-to-Month,54.48,1,Credit Card,No
CUST-104648,10,Month-to-Month,68.74,1,Direct Debit,Yes
CUST-104649,48,One Year,90.64,1,Direct Debit,No
CUST-104650,20,Month-to-Month,63.24,1,Bank Transfer,No
CUST-104651,39,Month-to-Month,106.58,0,Credit Card,No
CUST-104652,60,Month-to-Month,41.48,2,Direct Debit,No
CUST-104653,66,Two Year,61.99,1,Bank Transfer,No
CUST-104654,65,Month-to-Month,54.21,1,Credit Card,Yes
CUST-104655,51,One Year,83.73,3,Direct Debit,Yes
CUST-104656,36,One Year,20.2,2,Credit Card,No
CUST-104657,24,Month-to-Month,36.14,1,Direct Debit,No
CUST-104658,27,Month-to-Month,62.85,0,Credit Card,Yes
CUST-104659,2,One Year,96.03,2,Credit Card,Yes
CUST-104660,31,Month-to-Month,69.52,2,Bank Transfer,No
CUST-104661,57,Month-to-Month,37.97,2,Direct Debit,Yes
CUST-104662,66,One Year,41.06,1,Direct Debit,No
CUST-104663,29,Month-to-Month,98.46,3,Bank Transfer,Yes
CUST-104664,15,Month-to-Month,52.58,1,Direct Debit,Yes
CUST-104665,12,Month-to-Month,46.14,2,Bank Transfer,Yes
CUST-104666,28,Month-to-Month,94.55,0,Direct Debit,Yes
CUST-104667,24,One Year,85.22,3,Direct Debit,No
CUST-104668,21,One Year,90.48,1,Direct Debit,No
CUST-104669,10,One Year,46.0,2,Credit Card,No
CUST-104670,18,One Year,34.5,0,Direct Debit,No
CUST-104671,14,Month-to-Month,67.66,1,Direct Debit,Yes
CUST-104672,34,Month-to-Month,71.7,0,Direct Debit,Yes
CUST-104673,58,Month-to-Month,72.29,1,Direct Debit,Yes
CUST-104674,22,Month-to-Month,94.56,0,Credit Card,Yes
CUST-104675,70,Two Year,30.32,0,Direct Debit,No
CUST-104676,36,Two Year,82.19,1,Direct Debit,No
CUST-104677,45,Month-to-Month,43.07,0,Direct Debit,No
CUST-104678,36,Month-to-Month,82.11,2,Credit Card,No
CUST-104679,22,Month-to-Month,55.5,3,Direct Debit,Yes
CUST-104680,61,Month-to-Month,48.72,4,Direct Debit,Yes
CUST-104681,56,Month-to-Month,52.8,1,Direct Debit,No
CUST-104682,33,Month-to-Month,36.09,2,Direct Debit,Yes
CUST-104683,45,Two Year,65.81,0,Bank Transfer,No
CUST-104684,36,One Year,49.55,0,Bank Transfer,No
CUST-104685,20,Month-to-Month,80.73,2,Direct Debit,No
CUST-104686,18,Month-to-Month,77.8,1,Credit Card,No
CUST-104687,38,Month-to-Month,98.76,0,Credit Card,Yes
CUST-104688,67,Two Year,72.33,1,Bank Transfer,No
CUST-104689,23,Two Year,75.41,2,Bank Transfer,No
CUST-104690,16,Two Year,93.0,1,Direct Debit,No
CUST-104691,59,Month-to-Month,52.45,0,Bank Transfer,Yes
CUST-104692,69,One Year,35.23,0,Bank Transfer,No
CUST-104693,68,Month-to-Month,69.0,2,Credit Card,Yes
CUST-104694,21,One Year,36.55,2,Credit Card,No
CUST-104695,70,Month-to-Month,114.08,2,Credit Card,No
CUST-104696,12,Month-to-Month,94.11,1,Direct Debit,Yes
CUST-104697,16,One Year,108.28,3,Credit Card,No
CUST-104698,14,Month-to-Month,66.25,1,Credit Card,Yes
CUST-104699,61,Month-to-Month,76.01,0,Direct Debit,No
CUST-104700,71,Month-to-Month,55.81,1,Bank Transfer,No
CUST-104701,46,Month-to-Month,82.66,0,Bank Transfer,Yes
CUST-104702,32,Month-to-Month,40.69,2,Direct Debit,No
CUST-104703,15,Month-to-Month,20.0,2,Credit Card,Yes
CUST-104704,44,Month-to-Month,49.19,2,Direct Debit,Yes
CUST-104705,17,Month-to-Month,35.89,1,Credit Card,No
CUST-104706,41,Two Year,94.56,6,Direct Debit,No
CUST-104707,54,Month-to-Month,101.31,1,Credit Card,No
CUST-104708,44,Month-to-Month,36.94,1,Direct Debit,No
CUST-104709,5,Month-to-Month,90.83,0,Bank Transfer,No
CUST-104710,27,Two Year,84.03,1,Credit Card,No
CUST-104711,43,One Year,33.6,0,Direct Debit,No
CUST-104712,31,Month-to-Month,57.19,5,Credit Card,Yes
CUST-104713,17,One Year,53.4,0,Bank Transfer,No
CUST-104714,54,One Year,79.96,2,Direct Debit,No
CUST-104715,62,One Year,40.42,1,Direct Debit,No
CUST-104716,32,One Year,63.02,1,Bank Transfer,No
CUST-104717,40,Two Year,51.28,1,Credit Card,No
CUST-104718,13,Two Year,74.47,1,Bank Transfer,No
CUST-104719,35,One Year,60.66,2,Direct Debit,No
CUST-104720,5,Month-to-Month,54.3,3,Bank Transfer,Yes
CUST-104721,29,One Year,60.73,1,Credit Card,No
CUST-104722,70,Two Year,105.72,0,Bank Transfer,No
CUST-104723,25,Month-to-Month,56.66,1,Credit Card,No
CUST-104724,22,Two Year,44.18,2,Direct Debit,No
CUST-104725,66,Month-to-Month,76.67,1,Credit Card,No
CUST-104726,45,Month-to-Month,62.13,4,Direct Debit,Yes
CUST-104727,69,Two Year,36.7,1,Credit Card,No
CUST-104728,72,Month-to-Month,109.63,1,Credit Card,No
CUST-104729,1,Month-to-Month,57.95,1,Credit Card,No
CUST-104730,44,Month-to-Month,57.44,2,Direct Debit,No
CUST-104731,39,Month-to-Month,68.2,2,Credit Card,Yes
CUST-104732,54,Month-to-Month,99.6,2,Direct Debit,Yes
CUST-104733,29,Month-to-Month,31.41,3,Direct Debit,No
CUST-104734,54,Month-to-Month,70.52,1,Direct Debit,No
CUST-104735,16,Two Year,106.75,3,Credit Card,Yes
CUST-104736,20,Two Year,67.57,0,Bank Transfer,No
CUST-104737,46,Month-to-Month,40.29,1,Credit Card,No
CUST-104738,67,One Year,52.63,1,Bank Transfer,No
CUST-104739,65,Month-to-Month,69.14,0,Direct Debit,No
CUST-104740,58,Month-to-Month,91.62,3,Bank Transfer,Yes
CUST-104741,53,Month-to-Month,58.21,2,Bank Transfer,No
CUST-104742,1,Two Year,81.53,3,Credit Card,No
CUST-104743,66,Two Year,36.29,2,Direct Debit,No
CUST-104744,29,Month-to-Month,36.13,3,Direct Debit,No
CUST-104745,70,Month-to-Month,55.34,2,Direct Debit,Yes
CUST-104746,8,Month-to-Month,93.76,2,Credit Card,Yes
CUST-104747,29,Month-to-Month,66.38,0,Direct Debit,No
CUST-104748,51,One Year,70.8,0,Direct Debit,No
CUST-104749,33,Month-to-Month,70.56,1,Direct Debit,No
CUST-104750,3,One Year,87.18,0,Direct Debit,No
CUST-104751,60,Month-to-Month,52.8,4,Direct Debit,Yes
CUST-104752,35,Two Year,78.77,0,Direct Debit,No
CUST-104753,69,One Year,48.38,0,Credit Card,No
CUST-104754,20,Month-to-Month,104.67,2,Direct Debit,Yes
CUST-104755,39,One Year,48.99,1,Credit Card,No
CUST-104756,4,Two Year,47.35,2,Credit Card,No
CUST-104757,19,Month-to-Month,75.99,4,Direct Debit,No
CUST-104758,45,Month-to-Month,66.6,2,Direct Debit,Yes
CUST-104759,43,Two Year,71.54,5,Credit Card,No
CUST-104760,13,Month-to-Month,69.55,0,Bank Transfer,No
CUST-104761,13,Month-to-Month,43.19,2,Direct Debit,No
CUST-104762,60,Month-to-Month,97.27,1,Credit Card,Yes
CUST-104763,57,Two Year,82.87,2,Credit Card,No
CUST-104764,52,One Year,92.18,2,Bank Transfer,No
CUST-104765,53,Two Year,54.43,2,Bank Transfer,No
CUST-104766,43,Month-to-Month,73.33,1,Direct Debit,Yes
CUST-104767,72,Month-to-Month,68.95,1,Direct Debit,No
CUST-104768,72,One Year,87.56,0,Credit Card,No
CUST-104769,42,One Year,88.2,2,Direct Debit,No
CUST-104770,26,Month-to-Month,68.86,0,Direct Debit,No
CUST-104771,23,Month-to-Month,34.64,1,Credit Card,Yes
CUST-104772,43,Month-to-Month,100.59,2,Credit Card,No
CUST-104773,28,One Year,76.12,2,Credit Card,No
CUST-104774,9,Two Year,52.83,2,Direct Debit,No
CUST-104775,20,One Year,73.13,1,Bank Transfer,No
CUST-104776,56,Two Year,34.78,1,Direct Debit,No
CUST-104777,39,Month-to-Month,86.11,3,Direct Debit,No
CUST-104778,51,Two Year,35.58,2,Credit Card,No
CUST-104779,12,Two Year,60.58,2,Bank Transfer,No
CUST-104780,55,Month-to-Month,69.89,1,Credit Card,Yes
CUST-104781,11,Two Year,85.78,1,Credit Card,Yes
CUST-104782,26,Month-to-Month,67.13,0,Credit Card,No
CUST-104783,42,Two Year,77.7,2,Direct Debit,No
CUST-104784,27,Two Year,64.44,4,Credit Card,No
CUST-104785,11,One Year,64.36,5,Direct Debit,No
CUST-104786,38,One Year,66.71,1,Bank Transfer,No
CUST-104787,43,Month-to-Month,61.22,0,Direct Debit,No
CUST-104788,19,Month-to-Month,31.27,1,Direct Debit,No
CUST-104789,64,Month-to-Month,49.63,0,Credit Card,No
CUST-104790,6,One Year,69.9,6,Direct Debit,Yes
CUST-104791,46,One Year,60.02,1,Direct Debit,No
CUST-104792,42,Two Year,61.88,3,Direct Debit,No
CUST-104793,65,Month-to-Month,58.53,2,Direct Debit,Yes
CUST-104794,72,Two Year,47.73,0,Bank Transfer,No
CUST-104795,59,Two Year,55.14,0,Direct Debit,No
CUST-104796,52,One Year,58.86,0,Credit Card,No
CUST-104797,47,Month-to-Month,65.1,1,Credit Card,No
CUST-104798,7,Month-to-Month,72.87,2,Credit Card,Yes
CUST-104799,11,Month-to-Month,61.39,1,Credit Card,Yes
CUST-104800,61,One Year,44.41,2,Credit Card,No
CUST-104801,68,One Year,37.04,1,Direct Debit,No
CUST-104802,25,Two Year,116.95,3,Credit Card,Yes
CUST-104803,12,Month-to-Month,42.4,0,Direct Debit,No
CUST-104804,26,Month-to-Month,54.63,0,Credit Card,Yes
CUST-104805,12,One Year,75.34,0,Direct Debit,No
CUST-104806,43,Two Year,72.22,0,Direct Debit,No
CUST-104807,51,Two Year,75.42,0,Credit Card,No
CUST-104808,37,Two Year,56.15,1,Direct Debit,No
CUST-104809,46,Month-to-Month,69.77,2,Bank Transfer,No
CUST-104810,53,One Year,66.23,1,Direct Debit,No
CUST-104811,13,Two Year,58.76,3,Bank Transfer,No
CUST-104812,54,Month-to-Month,69.91,2,Direct Debit,No
CUST-104813,57,Month-to-Month,86.11,0,Direct Debit,Yes
CUST-104814,4,Month-to-Month,64.56,3,Direct Debit,Yes
CUST-104815,49,Month-to-Month,64.69,1,Direct Debit,No
CUST-104816,7,One Year,86.36,2,Direct Debit,No
CUST-104817,11,Month-to-Month,84.23,0,Direct Debit,Yes
CUST-104818,54,Month-to-Month,96.68,1,Direct Debit,Yes
CUST-104819,45,Month-to-Month,29.88,0,Direct Debit,No
CUST-104820,23,One Year,83.1,1,Direct Debit,No
CUST-104821,28,Month-to-Month,77.03,3,Direct Debit,Yes
CUST-104822,57,One Year,47.29,2,Credit Card,No
CUST-104823,26,Month-to-Month,70.03,3,Direct Debit,No
CUST-104824,25,Month-to-Month,86.02,1,Bank Transfer,Yes
CUST-104825,54,Month-to-Month,48.42,0,Credit Card,No
CUST-104826,29,Month-to-Month,73.85,3,Credit Card,No
CUST-104827,36,Month-to-Month,82.43,1,Direct Debit,Yes
CUST-104828,14,Month-to-Month,43.58,3,Credit Card,Yes
CUST-104829,35,Two Year,62.15,4,Direct Debit,No
CUST-104830,30,One Year,71.02,1,Bank Transfer,No
CUST-104831,17,Month-to-Month,49.08,2,Bank Transfer,No
CUST-104832,67,Month-to-Month,47.42,2,Credit Card,Yes
CUST-104833,30,Two Year,62.3,0,Credit Card,No
CUST-104834,45,One Year,81.03,0,Credit Card,No
CUST-104835,51,Month-to-Month,77.87,1,Direct Debit,Yes
CUST-104836,47,One Year,47.77,2,Credit Card,No
CUST-104837,53,One Year,78.04,2,Direct Debit,No
CUST-104838,64,One Year,48.28,1,Credit Card,No
CUST-104839,38,Month-to-Month,32.8,0,Direct Debit,No
CUST-104840,64,Month-to-Month,57.66,4,Direct Debit,Yes
CUST-104841,7,Month-to-Month,87.46,3,Credit Card,Yes
CUST-104842,22,Two Year,78.12,0,Direct Debit,No
CUST-104843,41,One Year,64.97,2,Credit Card,No
CUST-104844,10,Month-to-Month,56.67,1,Credit Card,No
CUST-104845,57,Two Year,57.2,2,Bank Transfer,No
CUST-104846,7,Two Year,67.18,1,Direct Debit,No
CUST-104847,50,Two Year,43.63,0,Credit Card,No
CUST-104848,52,Two Year,58.04,1,Bank Transfer,No
CUST-104849,33,Two Year,60.69,1,Direct Debit,No
CUST-104850,1,Month-to-Month,37.98,2,Credit Card,No
CUST-104851,53,Two Year,48.23,1,Direct Debit,No
CUST-104852,60,Two Year,73.21,0,Direct Debit,No
CUST-104853,34,Month-to-Month,65.19,2,Direct Debit,Yes
CUST-104854,4,Month-to-Month,58.82,4,Credit Card,No
CUST-104855,17,Two Year,46.77,2,Direct Debit,No
CUST-104856,4,Month-to-Month,96.54,3,Direct Debit,Yes
CUST-104857,43,Two Year,48.24,1,Direct Debit,No
CUST-104858,4,Month-to-Month,70.03,1,Direct Debit,No
CUST-104859,1,Month-to-Month,55.24,3,Credit Card,Yes
CUST-104860,71,Month-to-Month,65.73,3,Direct Debit,No
CUST-104861,50,Month-to-Month,74.15,3,Direct Debit,Yes
CUST-104862,61,One Year,37.59,3,Direct Debit,No
CUST-104863,35,One Year,64.87,2,Credit Card,No
CUST-104864,8,Month-to-Month,88.81,1,Bank Transfer,Yes
CUST-104865,24,Month-to-Month,100.23,3,Credit Card,Yes
CUST-104866,36,Month-to-Month,62.4,4,Bank Transfer,No
CUST-104867,50,Month-to-Month,65.83,5,Direct Debit,Yes
CUST-104868,43,One Year,109.23,2,Credit Card,No
CUST-104869,27,Month-to-Month,87.7,2,Credit Card,Yes
CUST-104870,32,Month-to-Month,52.65,1,Credit Card,No
CUST-104871,18,Month-to-Month,52.62,1,Bank Transfer,No
CUST-104872,28,Month-to-Month,84.13,0,Direct Debit,Yes
CUST-104873,29,Month-to-Month,44.78,0,Direct Debit,No
CUST-104874,16,Month-to-Month,86.75,1,Bank Transfer,No
CUST-104875,47,Two Year,71.69,0,Direct Debit,No
CUST-104876,59,Two Year,75.35,3,Direct Debit,No
CUST-104877,31,Two Year,59.87,1,Direct Debit,No
CUST-104878,4,Month-to-Month,52.4,4,Direct Debit,Yes
CUST-104879,37,Month-to-Month,94.24,4,Direct Debit,Yes
CUST-104880,17,Month-to-Month,60.07,1,Bank Transfer,No
CUST-104881,39,One Year,56.78,1,Direct Debit,No
CUST-104882,48,Two Year,63.4,0,Credit Card,No
CUST-104883,46,Month-to-Month,68.86,4,Direct Debit,Yes
CUST-104884,48,Month-to-Month,44.38,2,Direct Debit,No
CUST-104885,39,One Year,53.7,1,Direct Debit,No
CUST-104886,4,Two Year,52.64,2,Credit Card,Yes
CUST-104887,30,Two Year,81.91,1,Direct Debit,No
CUST-104888,30,One Year,47.28,4,Credit Card,No
CUST-104889,22,Two Year,29.88,2,Credit Card,No
CUST-104890,66,Month-to-Month,25.66,1,Direct Debit,No
CUST-104891,12,Two Year,35.59,0,Direct Debit,No
CUST-104892,36,Two Year,92.23,3,Direct Debit,No
CUST-104893,18,Two Year,65.32,4,Credit Card,No
CUST-104894,53,Month-to-Month,75.02,0,Bank Transfer,No
CUST-104895,71,Month-to-Month,75.73,2,Credit Card,No
CUST-104896,1,Month-to-Month,66.12,3,Direct Debit,No
CUST-104897,58,Month-to-Month,63.5,0,Bank Transfer,No
CUST-104898,6,Two Year,85.89,0,Direct Debit,Yes
CUST-104899,70,Month-to-Month,67.92,1,Direct Debit,No
CUST-104900,44,Month-to-Month,92.98,0,Credit Card,Yes
CUST-104901,72,One Year,77.42,1,Direct Debit,No
CUST-104902,24,Month-to-Month,52.64,6,Bank Transfer,No
CUST-104903,19,Month-to-Month,55.06,1,Direct Debit,No
CUST-104904,18,Month-to-Month,50.45,4,Direct Debit,Yes
CUST-104905,30,One Year,89.35,1,Direct Debit,No
CUST-104906,42,Month-to-Month,56.9,1,Credit Card,No
CUST-104907,33,Two Year,49.03,2,Credit Card,No
CUST-104908,12,Month-to-Month,71.4,1,Bank Transfer,No
CUST-104909,27,Two Year,63.06,2,Credit Card,No
CUST-104910,39,Month-to-Month,70.89,3,Credit Card,No
CUST-104911,9,Month-to-Month,102.8,2,Direct Debit,Yes
CUST-104912,21,Month-to-Month,83.26,1,Direct Debit,Yes
CUST-104913,29,Month-to-Month,65.54,1,Credit Card,No
CUST-104914,33,Month-to-Month,36.83,0,Bank Transfer,Yes
CUST-104915,62,Month-to-Month,55.0,1,Credit Card,No
CUST-104916,15,Month-to-Month,79.22,3,Direct Debit,Yes
CUST-104917,2,One Year,41.58,2,Credit Card,No
CUST-104918,52,Month-to-Month,107.82,2,Direct Debit,Yes
CUST-104919,44,Month-to-Month,65.29,2,Direct Debit,No
CUST-104920,54,One Year,65.98,2,Credit Card,No
CUST-104921,18,Two Year,51.67,1,Credit Card,No
CUST-104922,3,Month-to-Month,74.93,0,Direct Debit,Yes
CUST-104923,7,Month-to-Month,41.84,0,Credit Card,Yes
CUST-104924,43,Two Year,108.3,1,Direct Debit,No
CUST-104925,38,Month-to-Month,91.35,3,Direct Debit,Yes
CUST-104926,37,Two Year,84.69,0,Credit Card,No
CUST-104927,58,Month-to-Month,37.19,1,Direct Debit,Yes
CUST-104928,33,Two Year,69.11,3,Credit Card,No
CUST-104929,59,Month-to-Month,89.18,3,Credit Card,No
CUST-104930,11,Two Year,76.86,2,Bank Transfer,No
CUST-104931,68,Month-to-Month,44.96,1,Bank Transfer,No
CUST-104932,68,One Year,52.0,2,Direct Debit,No
CUST-104933,22,Month-to-Month,55.96,0,Direct Debit,No
CUST-104934,66,Month-to-Month,52.93,1,Credit Card,No
CUST-104935,44,One Year,95.58,1,Direct Debit,No
CUST-104936,6,Month-to-Month,26.58,0,Credit Card,No
CUST-104937,42,Two Year,78.12,2,Direct Debit,No
CUST-104938,25,Month-to-Month,39.15,2,Credit Card,Yes
CUST-104939,57,Two Year,45.77,0,Direct Debit,No
CUST-104940,55,Month-to-Month,24.81,0,Direct Debit,No
CUST-104941,16,Two Year,54.02,0,Bank Transfer,No
CUST-104942,14,Two Year,95.21,2,Direct Debit,No
CUST-104943,39,Month-to-Month,70.3,2,Credit Card,Yes
CUST-104944,28,Two Year,41.03,0,Credit Card,No
CUST-104945,51,Two Year,85.34,6,Direct Debit,No
CUST-104946,49,Month-to-Month,89.63,3,Credit Card,Yes
CUST-104947,9,One Year,67.08,2,Direct Debit,No
CUST-104948,58,Month-to-Month,105.69,0,Credit Card,No
CUST-104949,45,Two Year,81.43,1,Credit Card,Yes
CUST-104950,22,Month-to-Month,78.65,2,Direct Debit,No
CUST-104951,32,Month-to-Month,48.93,5,Direct Debit,No
CUST-104952,69,Month-to-Month,77.55,2,Credit Card,No
CUST-104953,69,One Year,69.34,3,Credit Card,No
CUST-104954,42,Two Year,75.4,3,Credit Card,No
CUST-104955,53,Two Year,51.31,1,Direct Debit,No
CUST-104956,59,Month-to-Month,67.56,5,Credit Card,Yes
CUST-104957,39,Month-to-Month,48.66,1,Direct Debit,No
CUST-104958,15,One Year,22.06,1,Credit Card,No
CUST-104959,71,One Year,84.97,2,Direct Debit,No
CUST-104960,29,Month-to-Month,34.95,1,Direct Debit,No
CUST-104961,3,Month-to-Month,67.14,1,Credit Card,Yes
CUST-104962,10,Month-to-Month,71.66,2,Direct Debit,Yes
CUST-104963,29,Month-to-Month,71.53,1,Bank Transfer,No
CUST-104964,35,One Year,59.34,4,Credit Card,No
CUST-104965,6,Month-to-Month,70.42,0,Bank Transfer,No
CUST-104966,12,Two Year,74.42,2,Direct Debit,No
CUST-104967,38,Month-to-Month,79.7,1,Direct Debit,No
CUST-104968,19,Month-to-Month,99.67,2,Credit Card,Yes
CUST-104969,67,Two Year,69.68,1,Direct Debit,No
CUST-104970,8,One Year,66.28,1,Direct Debit,No
CUST-104971,8,Month-to-Month,46.87,0,Credit Card,Yes
CUST-104972,47,One Year,73.72,0,Credit Card,No
CUST-104973,4,Month-to-Month,78.35,1,Direct Debit,No
CUST-104974,51,Two Year,61.15,1,Credit Card,No
CUST-104975,67,Month-to-Month,75.89,0,Direct Debit,Yes
CUST-104976,45,One Year,59.15,2,Credit Card,No
CUST-104977,8,Month-to-Month,78.42,2,Direct Debit,Yes
